id,originalValue,adoptedValue,disposition,action,applicableSystems,modelOrComponent,unit,scope,direction,precision,density,conditions,source,auditDate,sourceAsOf,conclusion
"cmp.rubin-ultra.nvswitch7:specs.opticalEnginesCpo","4","4","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NVLink 7 交换芯片（预测）","个","NVLink 7 交换芯片（预测） / opticalEnginesCpo；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.10：CPO 版本每个 NVLink Switch ASIC 配备 4 个光引擎，且不可更换；图见 p.9""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.nvswitch7:specs.portCount","null","null","not-found","retained","[""sys.rubin-ultra-nvl576""]","NVLink 7 交换芯片（预测）","端口","NVLink 7 交换芯片（预测） / portCount；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","该 SemiAnalysis 文章未涉及此项，本项目不从其他代际推测。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":null}","2026-09-12","2026-08","截至 2026-09-12，所查官方资料仍未提供可采纳的适用值；不能据此断言从未公开。 该 SemiAnalysis 文章未涉及此项，本项目不从其他代际推测。"
"cmp.rubin-ultra.interrack-fabric:specs.existenceAndMedium","机架间直接光连接（direct optical connections），使 8 个机架组成单一 NVLink 域","机架间直接光连接（direct optical connections），使 8 个机架组成单一 NVLink 域","non-spec","retained","[""sys.rubin-ultra-nvl576""]","跨机架 scale-up 光互连（官方确认存在）","null","跨机架 scale-up 光互连（官方确认存在） / existenceAndMedium；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-rubin-pod-blog"",""url"":""https://developer.nvidia.com/blog/nvidia-vera-rubin-pod-seven-chips-five-rack-scale-systems-one-ai-supercomputer/"",""localFile"":null,""locator"":""NVIDIA Vera Rubin Ultra NVL576 节，「…all in a single 576-GPU NVLink domain with copper and direct optical connections.」""}","2026-09-12","2026-03","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.interrack-fabric:specs.topologyNameOfficial","两层全互连 NVLink 拓扑（two-layer all-to-all）","两层全互连 NVLink 拓扑（two-layer all-to-all）","non-spec","retained","[""sys.rubin-ultra-nvl576""]","跨机架 scale-up 光互连（官方确认存在）","null","跨机架 scale-up 光互连（官方确认存在） / topologyNameOfficial；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","★ 官方点名的拓扑类别。同段后半句给的是介质：「Vera Rubin Ultra NVL576 will combine eight separate MGX NVL racks, each with 72 Rubin Ultra GPUs, all in a single 576-GPU NVLink domain with copper and direct optical connections.」两句要一起读。","{""id"":""src.nvidia-rubin-pod-blog"",""url"":""https://developer.nvidia.com/blog/nvidia-vera-rubin-pod-seven-chips-five-rack-scale-systems-one-ai-supercomputer/"",""localFile"":null,""locator"":""NVIDIA Vera Rubin Ultra NVL576 节，「NVIDIA Vera Rubin Ultra introduces a new two-layer all-to-all NVLink topology that will enable developers to scale-up to 576 GPUs.」""}","2026-09-12","2026-03","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.interrack-fabric:specs.topologyName","Dragonfly（SemiAnalysis 命名，与官方的 two-layer all-to-all 不等价）","Dragonfly（SemiAnalysis 命名，与官方的 two-layer all-to-all 不等价）","non-spec","retained","[""sys.rubin-ultra-nvl576""]","跨机架 scale-up 光互连（官方确认存在）","null","跨机架 scale-up 光互连（官方确认存在） / topologyName；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ v1.5 订正：此前这条 note 写「官方只说 direct optical connections，没有点名任何拓扑算法或标准名字」——**是错的**。官方在同一段的前半句已经点名为「a new two-layer all-to-all NVLink topology」（见同组件的 topologyNameOfficial）。「Dragonfly」仍然只是 SemiAnalysis 自己的归类：它描述的是一类具体组网算法族，与官方「两层、层内全互连」的描述**不等价**，两者不能互相替换着讲，也不能用它去「解释」官方措辞。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.3 表①，Scale up links =「Between Racks: Dragonfly NPO/CPO」""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.interrack-fabric:specs.moduleFormFactor","NPO（插槽式）与 CPO（共封装，芯片内嵌光引擎）两种在研形态，文中判断 NPO 更可能率先量产","NPO（插槽式）与 CPO（共封装，芯片内嵌光引擎）两种在研形态，文中判断 NPO 更可能率先量产","non-spec","retained","[""sys.rubin-ultra-nvl576""]","跨机架 scale-up 光互连（官方确认存在）","null","跨机架 scale-up 光互连（官方确认存在） / moduleFormFactor；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","具体到「模块」这一级的实现细节，详见 cmp.rubin-ultra.optics-module（板级、分析师口径）。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.5 / p.10；NPO 版细节见 p.7–p.8，CPO 版见 p.9–p.10""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.npoMounting","NPO 模块通过插槽安装在 PCB 上，位于 NVLink Switch ASIC 旁边","NPO 模块通过插槽安装在 PCB 上，位于 NVLink Switch ASIC 旁边","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","null","NPO / CPO 光互连模块（预测） / npoMounting；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.10；图见 p.7（每颗交换芯片旁 4 个模块，全托架 16 个）""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.cpoMounting","CPO 版每颗交换 ASIC 配 4 个光引擎，不可更换，另配外置激光源模块","CPO 版每颗交换 ASIC 配 4 个光引擎，不可更换，另配外置激光源模块","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","null","NPO / CPO 光互连模块（预测） / cpoMounting；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.10；图见 p.9–p.10（External Laser Source Module）""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.cpoExternalLaserSource","CPO 版本额外配一个外置激光源模块（External Laser Source Module），为托架内嵌的光引擎供光；NPO 版本没有这个独立模块，激光随插槽式模块本身","CPO 版本额外配一个外置激光源模块（External Laser Source Module），为托架内嵌的光引擎供光；NPO 版本没有这个独立模块，激光随插槽式模块本身","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","null","NPO / CPO 光互连模块（预测） / cpoExternalLaserSource；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ 具体数量（每托架/每颗 ASIC 各几个）原图未标注数字，本项目不补。后半句「NPO 无独立激光源模块」系据 NPO（p.7–p.8）/CPO（p.9–p.10）两组俯视图对比推断，原文无逐字陈述。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.9–p.10（CPO 版托架俯视图标出 External Laser Source Module）""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.fieldReplaceability","NPO 模块插槽式安装、单个可现场更换；CPO 光引擎与 ASIC 共封装，4 个不可更换，坏一颗大概率要连整颗 ASIC 一起处理","NPO 模块插槽式安装、单个可现场更换；CPO 光引擎与 ASIC 共封装，4 个不可更换，坏一颗大概率要连整颗 ASIC 一起处理","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","null","NPO / CPO 光互连模块（预测） / fieldReplaceability；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","售前含义：故障域从「换一个模块」变成「换一颗芯片」，维保口径不同，谈保修条款前要先问清楚客户拿到的是哪个版本。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.10（NPO/CPO 差异描述）""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.interRackTopology","Dragonfly（机架之间，SemiAnalysis 归类）","Dragonfly（机架之间，SemiAnalysis 归类）","non-spec","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","null","NPO / CPO 光互连模块（预测） / interRackTopology；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ 官方对同一件事的措辞是「a new two-layer all-to-all NVLink topology」（POD 博客），两者**不等价**；同文表②对同一格写的又是「Direct Connect NPO」，分析师自己的两张表也不一致。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.3 表①，Scale up links =「Between Racks: Dragonfly NPO/CPO」""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.optics-module:specs.bandwidthTbs","null","null","not-found","retained","[""sys.rubin-ultra-nvl576""]","NPO / CPO 光互连模块（预测）","Tb/s","NPO / CPO 光互连模块（预测） / bandwidthTbs；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ 原图（p.7 / p.9）把模块带宽写成占位符「x.xT」，没有具体数字，本项目不填。","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":null}","2026-09-12","2026-08","截至 2026-09-12，所查官方资料仍未提供可采纳的适用值；不能据此断言从未公开。 ⚠️ 原图（p.7 / p.9）把模块带宽写成占位符「x.xT」，没有具体数字，本项目不填。"
"cmp.rubin-ultra.power-shelf:specs.shelfPowerKW","110","110","non-spec","retained","[""sys.rubin-ultra-nvl576""]","3U 110 kW 电源架（预测）","kW","3U 110 kW 电源架（预测） / shelfPowerKW；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.4 机架立面图，「3U Power Shelf 110kW (6*18.3kW)」（4 处）""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.power-shelf:specs.psusPerShelf","6","6","non-spec","retained","[""sys.rubin-ultra-nvl576""]","3U 110 kW 电源架（预测）","个","3U 110 kW 电源架（预测） / psusPerShelf；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.4 立面图，「110kW (6*18.3kW)」""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.power-shelf:specs.psuPowerKW","18.3","18.3","non-spec","retained","[""sys.rubin-ultra-nvl576""]","3U 110 kW 电源架（预测）","kW","3U 110 kW 电源架（预测） / psuPowerKW；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.4 立面图，「110kW (6*18.3kW)」""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.power-shelf:specs.shelvesPerRack","4","4","non-spec","retained","[""sys.rubin-ultra-nvl576""]","3U 110 kW 电源架（预测）","个","3U 110 kW 电源架（预测） / shelvesPerRack；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.4 立面图：顶部 U40.5–42.5 与 U43.5–45.5、底部 U1–3 与 U4–6 各一个 3U 电源架""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
"cmp.rubin-ultra.power-shelf:specs.shelfHeightU","3","3","non-spec","retained","[""sys.rubin-ultra-nvl576""]","3U 110 kW 电源架（预测）","U","3U 110 kW 电源架（预测） / shelfHeightU；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.semianalysis-nvl576"",""url"":null,""localFile"":""sources/Rubin Ultra NVL576 架构：快速概览.pdf"",""locator"":""p.4 立面图，「3U Power Shelf」""}","2026-09-12","2026-08","保留厂商宣称、第三方推测或教学观点及证据标签，不作为官方硬件数学输入。"
